function,method,seed,scenario,regret
F01-Sphere,DE,0,35,8.50803e-05
F01-Sphere,DE,0,36,9.22198e-05
F01-Sphere,DE,0,37,8.89143e-05
F01-Sphere,DE,0,38,8.65858e-05
F01-Sphere,DE,0,39,4.57602e-06
F01-Sphere,DE,0,40,3.73563e-06
F01-Sphere,DE,0,41,4.81499e-09
F01-Sphere,DE,0,42,8.39879e-05
F01-Sphere,DE,0,43,4.28906e-06
F01-Sphere,DE,0,44,3.39878e-06
F01-Sphere,PSO,0,15,1.12292e-08
F01-Sphere,PSO,0,16,4.45295e-06
F01-Sphere,PSO,0,17,3.27735e-05
F01-Sphere,PSO,0,18,7.37561e-06
F01-Sphere,PSO,0,19,7.72169e-05
F01-Sphere,PSO,0,20,4.59391e-06
F01-Sphere,PSO,0,21,6.4897e-05
F01-Sphere,PSO,0,22,7.088e-05
F01-Sphere,PSO,0,23,5.27022e-05
F01-Sphere,PSO,0,24,3.89666e-06
F01-Sphere,PSO,0,25,4.17632e-06
F01-Sphere,PSO,0,26,4.48449e-06
F01-Sphere,PSO,0,27,2.31508e-06
F01-Sphere,PSO,0,28,3.79912e-09
F01-Sphere,PSO,0,29,8.3064e-05
F01-Sphere,PSO,0,30,5.63186e-09
F01-Sphere,PSO,0,31,7.40002e-05
F01-Sphere,PSO,0,32,2.78118e-06
F01-Sphere,PSO,0,33,9.15373e-05
F01-Sphere,PSO,0,34,3.95638e-09
F01-Sphere,PSO,0,35,8.50873e-05
F01-Sphere,PSO,0,36,9.22285e-05
F01-Sphere,PSO,0,37,8.8922e-05
F01-Sphere,PSO,0,38,8.65946e-05
F01-Sphere,PSO,0,39,4.56806e-06
F01-Sphere,PSO,0,40,3.72705e-06
F01-Sphere,PSO,0,41,4.38376e-09
F01-Sphere,PSO,0,42,8.39966e-05
F01-Sphere,PSO,0,43,4.28241e-06
F01-Sphere,PSO,0,44,3.39471e-06
F01-Sphere,Crowding-DE,0,15,0
F01-Sphere,Crowding-DE,0,16,0
F01-Sphere,Crowding-DE,0,17,3.17013e-05
F01-Sphere,Crowding-DE,0,18,5.11678e-06
F01-Sphere,Crowding-DE,0,19,7.89389e-05
F01-Sphere,Crowding-DE,0,20,0
F01-Sphere,Crowding-DE,0,21,6.56999e-05
